userId,followers,friends,statuses,listed,favourites
2409748291,157,486,1407,0,236
481001340,953,1023,5131,18,134
2758598358,2119,1606,2178,10,270
1165124977,2100,90,195,33,142
184509482,697,478,19866,23,7
848404579,254,25,492,6,74
58521823,575,222,3794,12,254
1288769666,610,1752,828,19,44
149427198,659,990,6742,3,843
1870236996,2765,1412,23209,5,0
999000954,353,107,1381,5,0
580784566,656,328,614,13,19
3018930919,575,944,1665,23,9
530896490,449,504,442,7,41
2283079837,1005,682,6590,16,1897
700109924,386,1698,569,10,434
829689444,899,1003,533,22,135
2912388462,1066,164,246,3,921
2809847199,667,192,1253,19,193
2240952649,483,130,126,13,17
317970065,125,166,501,9,9629
347874214,803,726,737,31,43
105981428,1143,903,23196,3,1370
133867537,1132,1281,15497,20,1753
1969450231,1138,1968,7257,18,33
2838168545,548,460,1451,14,653
540138478,327,330,375,2,136
44085639,567,209,9893,5,2
977776506,457,1298,2111,6,27
3220704572,572,1589,735,18,76
543599441,752,518,572,10,122
4703153893,140,226,149,3,25
743350165,1106,1508,4578,11,5558
25248906,472,664,290,27,6
783401108,373,128,1036,3,0
2601730824,2196,1691,8381,10,58
709940378,548,936,1574,14,723
505660044,1641,1268,2394,0,96
164192188,829,469,1539,54,48
1710090283,661,542,340,24,4
1075183758,604,458,14350,52,32
61879905,1499,2015,3989,3,125
306699336,226,355,439,5,2
2320972452,403,414,725,5,20
221590725,139,312,457,1,153
304171916,130,187,654,9,46
156143079,922,1586,7673,0,61
374670023,209,228,5236,1,11
1695135338,706,1738,300,16,79
3707955615,200,129,461,8,8
147715479,126,392,2028,0,286
145605046,483,488,16309,0,533
2833727542,490,547,884,5,602
2290982604,505,689,205,11,66
1458647143,1580,985,6220,1,20307
1010966738,480,215,336,4,84
1057673539,168,225,147,1,6
71702932,533,525,22234,25,6486
2664891366,267,180,95,5,20
318662104,703,593,9508,2,287
3306979673,242,167,48,3,1
17802059,364,407,2126,28,178
1907651262,261,143,1277,3,146
600122706,223,428,991,7,254
397777605,535,1417,330,13,7
534057769,216,136,1047,0,1567
135485588,582,642,1287,10,145
320514289,206,124,244,3,29
555072708,362,1044,233,7,1
122784600,503,595,13047,16,230
3314931770,606,11,36,0,3
3043886522,606,1659,157,1,10
1955440381,377,1633,30860,119,45046
589992910,965,1214,1573,2,2377
2985616685,279,116,226,1,32
2604439681,248,225,2661,24,446
3201394435,185,151,1077,0,1090
81882431,521,441,533,24,383
720540673,116,314,226,1,143
43882463,593,1704,22620,24,18681
138051596,710,684,4967,2,378
1103470980,294,209,109,8,0
482047734,470,899,1037,10,137
130753938,567,412,19936,0,516
3252771735,332,182,424,8,0
1849737246,77,337,2005,4,712
430695046,184,48,545,7,0
1254643212,376,346,835,6,43
16419903,42,276,150,2,25
134523982,250,222,14729,1,26
103740890,162,133,6107,7,294
571715989,2875,114,89,42,34
2904406148,386,680,7971,7,6677
137873079,1337,564,27455,101,351
373959779,449,317,9602,5,4498
130545292,175,856,1775,5,53
2927351101,304,108,68,4,118
284964312,427,179,24608,0,60
485405686,78,115,317,13,12
420586536,454,933,7041,0,642
336568071,246,142,32102,3,117
338449162,711,1833,243,0,13
528220746,157,435,5937,5,29687
3058904278,493,1349,308,2,120
92606685,1106,414,109655,90,3997
2197397851,32118,24664,23112,3477,3014
3281921414,1192,35,2075,1,890
217291771,260,312,45069,22,354
156655252,461,533,113,5,5
4832562623,136,52,829,115,812
179298114,106,384,4377,10,59
762643915,60,25,115,1,6
406512785,767,397,320,0,370
827192546,494,141,40531,2,51177
327737681,225,52,1622,3,65
2736580965,357,162,471,2,1620
3239822667,198,158,6598,0,377
36089850,422,295,14069,4,19263
1907829108,285,32,335,0,38
2361261943,1191,314,297,0,129
2445818960,270,349,1611,0,641
382084848,236,167,909,1,27
627533439,188,547,448,5,8
195230447,233,349,26426,4,115
127383426,443,16,779,5,1
708614388,145,321,788,17,67
3699260482,253,261,931,4,110
983728483,299,489,33311,2,1570
1437475670,268,160,173,1,23
44116114,3002,1833,1302,66,2
976637300,176,287,2734,12,1765
213244668,82,347,4393,3,312
3253626817,72,19,52,1,1
3244060343,103,46,159,4,72
567321832,351,317,1658,3,188
41954165,201,995,2113,3,32
604736130,146,146,64,2,0
298454256,445,1016,1387,13,794
74673593,187,604,1255,8,1395
770783328,240,295,35141,16,13166
300878760,428,801,20883,14,8620
2615373403,181,274,277,6,135
3018760821,183,159,597,3,78
2576855977,140,39,348,1,1
1882534884,175,215,7893,12,325
2852364853,258,98,508,1,431
108391555,3811,2626,8299,160,936
4118499333,83,159,44,0,44
461444105,298,240,1653,0,4317
483936568,336,341,807,3,181
48924397,268,76,164,12,6
117632715,2732,983,129888,164,929
26233354,2808,229,949,59,1257
3145189477,1661,2066,3347,14,115
1048653259,323,536,1132,2,479
17361114,1161,1157,17024,83,7
138458021,726,487,1589,58,966
1528920510,500,73,255,4,0
4322585081,195,42,82,0,4
74864640,342,2027,1458,4,14
178304676,471,194,9473,8,7873
1079237611,2862,249,10717,3,4991
42386348,1585,274,2488,84,290
2740366372,543,1349,1145,3,904
366198098,20,162,11920,1,725
259187220,3042,804,5931,109,564
22497594,1154,2063,74472,65,72
3059674782,333,656,4562,0,9848
714581969946824704,200,403,71,1,64
296073596,170,205,2212,0,1172
856628858,1494,17,29,47,0
779611518,365,220,4624,0,41
108622838,2656,256,45962,241,3499
3288579597,108,146,88,1,131
142066871,343,640,1582,1,1004
30966873,4325,3045,77507,373,6
67289416,141,407,712,1,77
1173755982,128,364,134,5,39
3313736482,172,189,241,3,6
387243087,75,346,1452,1,54
2547317469,184,203,295,1,53
3534687087,165,460,137,2,22
4251252979,964,775,15423,9,6408
324406095,3169,608,135588,25,5645
315716714,86,166,1203,1,0
119740914,2513,450,4763,53,45
2788935695,406,282,5875,1,1428
4217929228,180,259,102,2,7
8549712,64,329,318,0,62
326208177,2451,2402,146747,78,100550
1533608581,173,73,145,3,0
41468957,1846,2233,106358,62,28011
161079495,67,258,221,0,284
3063848469,125,133,196,1,42
1173206108,3104,2975,860,6,214
790612112,393,1713,2711,0,3667
400456244,197,666,686,1,952
21534858,877,263,526,66,82
76617562,2630,2263,1097,83,217
69333325,3156,1611,21214,259,805
532131061,1526,1139,28009,63,1297
173390293,239,529,691,5,1184
3320528759,270,508,22,2,31
3090489779,108,60,281,6,78
927359388,50,103,638,1,11
257162266,32,205,144,0,36
1419869767,290,230,3892,0,16
2965313926,741,173,272,0,291
2810726183,313,301,4806,2,6053
2392573940,512,34,1249,2,619
231481530,1460,423,2721,32,351
2275753679,706,618,1008,5,235
1052339492,113,21,162,0,20
1308854472,328,545,1638,0,6
130518738,160,168,2625,1,916
4665270329,27,122,35,0,1
323390048,11160,729,56864,45,11021
79906522,117,126,4728,2,5
355448181,77,4,262,1,0
2295717497,204,390,1752,3,1389
1975766882,348,92,822,17,707
567743543,201,226,10045,2,2441
42026149,56,290,290,1,5
3291748023,163,124,66,5,37
236339443,255,370,39433,0,18391
81975995,16,17,84,0,139
175156647,6076,98,3515,34,0
2821012263,211,370,3350,10,352
2919635184,170,81,32,0,8
1038346812,112,40,136,2,2
2996304079,12,10,74,0,2
297126781,1523,1987,55578,72,83889
563208087,2165,1543,33615,31,47078
2252531401,390,256,1094,2,456
850440979,158,78,1877,1,0
93606887,133,64,930,2,48
701885501247074304,94,188,46,1,12
253163757,1245,864,1228,50,159
91232318,414,662,16268,36,10020
148144049,5563,5406,119737,110,41287
549973792,3804,257,26249,142,25
2329702558,364,429,89,0,35
241568872,285,384,97,3,0
19422491,6638,6477,48953,247,13283
268372897,1750,1430,27942,110,5067
39121852,2133,373,36421,67,167
15462757,789,1560,3182,44,222
2272785092,503,2081,966,0,452
1067218812,346,396,2643,2,88
593417698,432,703,2961,1,71
46219354,960,1458,2774,17,753
361292937,2541,2363,28706,70,10484
2840327968,109,207,122,5,7
503892049,300,404,1716,1,717
289435424,1149,1952,14697,27,1717
2564022000,107,179,833,4,36
340825769,2819,2697,6505,24,1251
2829326584,435,153,158,10,19
3216308583,325,157,125,9,31
2991110663,172,631,677,2,3427
119460625,994,927,7723,29,493
257969870,891,635,3413,34,275
1951905816,31451,1,0,48,0
820303,841,737,64495,37,4181
461073030,2110,1090,34362,56,13094
2966204504,301,284,2959,3,135
512786687,215,346,14092,1,1066
2892941474,146,96,4307,1,423
403250384,63,20,267,3,5
3297503972,62,26,36,2,11
615889035,4016,187,38525,41,7760
18008805,1053,736,49431,102,351
351669548,1388,1829,742,18,0
2877661392,56,72,18,0,12
2271027397,149,229,117,1,3
1425384306,252,236,4218,0,780
204927161,93,16,84,8,7
243944570,1722,661,2120,33,199
345296507,1072,190,8133,19,230
27457887,5757,4021,62269,154,1805
243926330,2836,2063,20665,73,4830
43135044,77,132,183,4,54
2974805561,135,188,278,4,1
255283574,1114,1247,1644,25,18
204428607,160,240,266,5,0
230544527,235,363,3955,0,292
44933172,756,503,2759,40,74
36015892,1019,686,19207,59,433
137667984,2270,1844,1067,59,14
3877009694,70,110,117,1,11
3138173742,10248,1861,11867,10,18560
2404484554,170,486,1167,3,640
27580590,1622,700,152102,98,3555
377131513,160,271,302,3,187
16020822,1344,609,2461,61,15
16634647,548,453,20602,40,9
225553897,5280,2948,532,17,2098
65973237,1279,2083,3655,40,1702
79777633,511,2085,67593,36,5309
22268322,931,542,13851,21,104
2988251796,32,32,533,2,0
1389944041,92,95,83,1,78
136458774,2504,243,12258,72,5879
2705390846,2801,2491,19762,4,9336
3440144243,2154,1655,24332,8,41
147747736,980,137,380,23,1
628404486,137,117,3164,0,1124
465885888,302,362,9577,11,2215
235285893,1441,2267,57182,38,43719
81116605,379,631,597,10,35
304952991,126,355,10553,2,293
1120687825,132,335,11849,1,3579
28069580,389,308,14576,14,7809
4425304332,94,517,29,0,59
187539442,1385,719,90,50,0
367718299,64,102,132,3,4
254216001,1933,1983,44619,14,6500
201011320,281,523,3312,11,1003
23138329,703,475,19856,64,1735
156847338,927,1733,42265,45,4665
715565676728070144,42,38,106,0,0
945830562,178,157,1582,0,8922
2804349999,72,6,66,1,1
2810328870,67,143,2763,0,627
2178126526,207,280,1006,1,77
2911194059,76,57,139,2,55
1340490350,1230,511,250,17,37
106753157,3463,1719,10688,78,30
80834982,15920,6436,11144,40,5718
57834235,2288,2161,12252,32,8509
387857708,73,177,157,1,30
3333432527,118,82,192,1,108
301356095,1967,1597,787,29,65
25650204,977,388,8485,52,1783
2291042708,65,84,164,1,12
157246682,1561,2098,32194,24,12406
2843177176,209,360,246,6,133
41808959,1823,1720,6610,16,0
1452593737,6281,6739,493,23,226
4235115003,1083,54,103,0,14
263503708,978,917,728,15,12
705567127911194624,130,125,33,0,99
4700438863,100,161,213,0,220
414220483,92,632,3531,3,192
342481556,557,229,74000,39,70
77299306,1724,2277,7654,31,5667
13988142,853,1656,23571,42,1407
93150232,2127,2311,66430,53,20238
3141680877,192,259,183,5,3
150761965,852,663,36,41,49
15929992,1236,1582,4667,37,709
2512187856,178,138,349,8,0
3065828224,90,113,32,1,12
2652192337,1237,843,3908,77,2218
344671234,709,1737,1955,11,793
16761934,64,338,468,0,136
2776040016,56,53,96,0,3
285527940,3515,1747,745,2,51
280379785,1638,2264,78,67,0
1264310942,218,309,3052,0,17
108707115,1050,805,9804,28,3228
2385492996,704,2063,10575,32,12273
1142734430,1594,1474,22545,56,16593
256583884,655,891,1230,9,752
274093448,3168,2363,28102,72,365
892541402,607,231,549,16,23
439114164,1232,437,37049,38,65
4765987715,86,8,161,0,59
334913298,1377,601,197048,23,4410
1919695357,607,1449,544,4,18
917703553,895,398,561,31,108
241040504,1888,846,10118,34,175
574711568,719,746,21652,14,15888
126517417,677,130,6704,25,453
123748520,858,1031,100223,68,16289
22313152,627,1320,11351,49,638
57473091,906,1136,25573,41,8523
2364131791,179,311,948,5,148
4744945664,194,583,3193,1,1390
1543646053,287,72,3950,5,404
374708413,247,188,5599,8,2907
175816159,810,829,21649,26,2950
3182641243,50,135,52,1,2
2749616697,521,548,999,10,1543
2575604109,2444,696,18893,14,20176
4230023650,62,44,67,2,33
89736811,245,0,1181,22,0
396836128,997,2252,3065,8,178
28015830,2254,1849,59199,86,8713
33675041,814,1192,38784,18,6375
27664319,776,1350,4901,26,369
137642431,426,321,9511,55,207
15683481,344,511,13295,15,2188
42676266,382,830,19151,15,808
1167348978,1211,1275,15349,29,9846
267317525,875,866,19679,18,844
22901961,3464,2627,39424,74,21456
23857088,447,2030,24261,12,5365
218180754,1291,2003,8907,15,229
64358850,1105,1293,5033,25,2292
152709542,2225,2346,3160,44,64
19444780,1293,203,8238,15,95
275596863,976,746,122459,48,17533
705807737263882240,75,157,371,1,8
1336738165,161,372,1561,0,4654
371273001,175,182,5207,1,1123
629336494,30618,24405,44596,50,437
189681512,66,268,966,0,37
28712587,253,275,9627,4,2834
526062570,133,215,2990,0,630
3139055525,7,24,32,0,16
358244099,116,309,1215,4,54
2301063085,94,375,832,0,350
2544652950,20,32,32,0,0
3309252690,21,40,34,0,8
68696352,1030,299,547,19,128
637344794,301,698,7485,14,2933
56018587,901,1251,18410,53,2030
1869778446,27,258,2009,2,873
15474262,1496,1376,4314,7,2008
224735588,30,326,199,2,17
76626442,672,1306,5436,16,1316
704620124440027136,32,100,8,0,3
23246213,2387,2474,24449,55,4943
35685100,1202,1081,1901,57,0
481581566,1278,847,1408,6,13
1536965118,1939,2068,50302,25,37420
153784016,2239,2197,19584,15,8706
211409457,32,10,621,0,0
1967437724,116,242,1897,0,0
3104179735,56,209,232,0,571
53264671,23,33,14,0,4
4589563221,108,165,1309,4,1254
1393686924,80,89,214,3,2
3124482519,47,124,326,1,324
280167229,108,199,138,0,255
2685011,558,1764,26974,29,36645
2350157484,4153,132,133,40,3671
233647409,606,943,4811,8,2912
33937108,209,455,10901,2,36
234401080,501,1162,17804,10,11214
317890051,593,1143,12382,15,13383
552591241,2024,2082,8396,18,22300
242072358,106,82,83,1,71
76898009,1501,1938,4046,31,297
22036319,1157,1251,55270,26,3939
50584874,2264,2014,19526,40,5682
2362114152,2030,1867,1716,45,16
40021614,1730,1902,72089,55,89
84137971,2247,820,20049,26,1668
1011936380,784,703,1365,26,514
33596407,613,1171,38231,45,3223
22600017,22149,609,4769,20,90
364908359,619,281,564,25,2
503575059,1664,1385,41276,7,3007
123706924,1398,1456,12517,10,4048
2712457958,876,1558,2783,21,1866
353904692,1638,1021,52010,42,3129
88220925,1563,1641,13373,40,4720
844525442,1460,732,16878,39,6057
1106121002,1501,2199,2425,59,132
344917935,94,193,18032,23,3563
209227413,1463,868,30107,23,3862
298356002,897,464,22577,36,821
514209556,1336,1225,4414,1,259
2349891644,324,18,11,7,0
3400128972,140,309,777,0,541
3592955899,15,41,130,0,20
248338874,510,203,26262,18,871
40424278,545,435,836,32,108
14234579,851,815,21898,56,1485
258629802,726,797,15900,19,811
2281333068,1224,925,1324,21,527
3254631081,44,26,44,4,3
261746360,1986,1789,49845,32,112
5989302,496,350,4927,25,133
23604039,900,687,11874,15,32
542444080,649,301,8413,43,12164
16095668,685,1562,4822,3,1
31442743,265,541,35305,10,1227
4836184616,67,89,156,2,91
41649789,47,653,486,0,7
65622529,1175,1413,8591,27,863
32530227,757,982,31413,27,925
2777354672,1810,2222,28371,9,20343
46795062,604,744,6385,17,134
18527368,743,774,1840,47,10
27902855,2619,1317,21446,31,1798
293096861,1822,1971,16501,31,2813
20734073,779,1431,4964,34,874
785761056,1016,1931,32733,28,21571
245514765,1687,1978,16036,35,855
160678818,958,902,35714,20,35250
403117519,915,895,67,15,0
55192243,827,898,731,109,1034
453324123,11061,871,3170,0,46
2707118683,1145,80,852,3,444
2252101728,56,12,127,0,0
1162187282,88,147,124,0,199
22186481,343,353,18997,17,15115
47128319,530,297,19086,10,17115
268757288,3176,2184,36853,13,4782
2571845868,1225,1588,4823,64,16242
18522339,1152,844,54832,73,4670
998454739,1939,2269,38240,38,28459
239059099,1848,1632,42826,7,4044
164505388,1513,1232,1756,43,252
3027019467,117,140,916,1,253
240231198,791,898,11321,12,8681
20881126,1084,2017,7471,20,36
2245581,448,1616,9410,4,202
3318508636,319,1380,123,0,363
2956652440,118,172,5850,2,4408
434538675,106,282,2901,0,16
383400000,1432,1977,91008,29,118503
231798366,2843,2373,8289,6,2205
214864516,1753,256,2404,16,20
81218847,801,1949,9839,18,2519
59877088,593,961,6840,25,1732
18422751,793,602,10409,28,296
51380914,1075,1181,1188,11,182
264326584,1847,1314,24825,12,33056
162841078,1759,2052,20835,21,4389
146619739,517,876,15403,8,0
242129653,451,546,5615,5,913
433809638,1664,1497,33967,13,3685
20075629,1202,1965,40739,14,6791
65695075,47,267,527,0,334
624036181,20,48,338,1,2
391117925,899,857,14305,21,4561
20560983,573,1446,5391,15,351
26090137,484,817,12674,10,246
1710104521,733,886,6559,8,4992
97888988,712,911,9247,15,1694
1465028508,1127,1395,1512,2,206
17165675,511,1693,989,20,2736
867711,697,158,7871,80,1228
358665550,1965,1807,15272,81,36
185374829,590,582,37119,25,11173
137438368,582,542,46182,26,3158
25717409,326,864,11578,7,3074
352985698,92,263,865,3,351
2276913618,124,541,716,1,85
2266888716,540,1634,312,8,5
916876603,1592,232,46396,71,6361
4338792988,157,188,276,0,119
885135133,3337,1797,42794,20,9190
94863012,1168,979,105385,24,453
83693590,1316,1567,3938,4,242
574003643,1580,1637,529,0,0
276790272,1060,1916,585,19,32
243044081,7899,84,1153,10,457
3891877690,145,114,2613,1,1919
3764186655,56,109,100,2,8
270530947,859,242,15418,16,2692
626665805,795,1892,1366,9,157
345415051,134,436,199,3,96
174391778,442,464,3371,12,5356
817962050,571,577,1456,6,650
38773992,645,506,20541,10,3488
25680248,263,937,4287,7,117
1310312822,738,982,1927,10,230
310874037,727,955,12246,5,242
19854144,176,93,3705,8,79
1360063890,594,478,6123,4,745
113516042,915,923,118060,65,79100
144161526,2016,2229,6208,16,7189
346627819,1233,813,36966,27,8963
376402122,470,570,4591,16,3878
87534925,431,741,5075,13,1362
330549018,1412,1354,21840,21,13636
119894241,842,1257,21983,69,7749
799011572,1184,1819,1448,12,90
126455294,173,19,9,5,0
617020789,1044,1168,7563,25,1127
93909909,1062,826,12597,15,27791
69084355,1565,2239,51203,38,11424
372756128,268,199,1196,4,6
196180418,68,66,1841,1,159
1638229982,134,49,212,5,2
163088370,43,33,555,1,0
3897214054,204,53,46,5,5
357749661,2109,2377,12171,1,620
248888206,162,242,649,0,132
3025737860,159,337,238,5,10
2187563262,92,107,58971,13,15652
112924723,643,681,6747,30,0
95396864,857,1188,10973,6,545
227487650,506,938,18246,7,977
302769442,1168,1195,1494,9,949
224183605,646,881,51859,3,4615
74477013,1938,2243,8132,20,1867
2785367375,950,1514,3953,36,2014
1076248026,981,112,1388,18,175
1673746820,469,998,1052,12,259
270955274,338,638,1475,10,77
232981763,352,530,2490,3,3999
447373763,1967,1909,18474,30,9579
19011503,194,1353,5420,12,134
60153980,591,453,4535,16,4462
474360055,1059,989,9966,56,11426
330647056,1351,124,1375,13,699
116058362,527,510,23829,23,1858
294550767,440,260,91,42,51
36455044,1074,1337,2146,8,573
613302301,464,406,382,10,0
113488598,358,384,12207,14,2623
28707625,766,1323,15907,28,8105
104584141,427,1412,11881,21,3856
218529497,2445,2487,1578,6,14
157493089,2271,2165,21557,47,4209
258512241,1654,1697,4964,6,290
116562534,640,130,41285,24,204
1936945711,2316,2274,3960,13,1515
483805473,1859,1786,5822,22,39
282753270,2054,1406,8742,11,6513
40192702,1233,1965,10505,20,897
26050923,1368,1217,1204,27,25
15561956,160,96,547,11,37
182107968,754,438,2717,32,191
17674906,313,1300,31272,27,1296
854084437,287,635,4463,18,336
299224025,1273,1827,4912,29,853
582319027,972,990,4991,29,6064
15076589,424,1396,7640,14,3022
101407805,791,792,19439,14,11952
303730365,1472,1683,3152,14,2599
238510616,494,597,5735,10,2232
132025449,269,500,1859,1,142
536749585,1443,1399,28733,3,2265
75862129,773,1993,12696,10,263
709664052,2128,1903,11584,19,10045
626909530,410,347,7283,7,1587
844850052,679,509,35017,17,14648
3247056321,834,963,8980,0,2522
424169935,2778,2411,4521,18,924
2279206026,837,1178,8529,26,81
167931652,973,1069,46204,24,376
14564668,506,846,45431,52,1630
1547316841,185,312,1130,2,906
492222736,746,921,256,1,509
125018835,367,1774,11014,0,4
182952776,393,362,36078,7,5348
4585174879,212,413,3,0,58
138554035,1516,1556,11132,27,1799
139876129,1022,2069,45806,21,16435
270780999,166,427,15016,5,329
342488811,552,994,18937,12,1399
504766220,642,1190,11713,15,2574
97532646,492,733,4704,7,4228
39625115,555,341,29393,13,279
1372827799,269,554,4377,16,3861
99571002,318,391,755,12,315
2150819094,146,522,1070,0,834
4163766925,91,122,1589,1,474
1285617600,50,166,134,0,8
2645645016,6866,5716,5927,125,1208
822165786,989,1543,3212,23,2239
6898312,335,398,3770,19,35
2505860175,493,1315,990,4,339
110444504,1925,2040,6479,13,1142
1637288749,1219,1609,39174,14,16483
297352200,1164,1156,11642,17,1154
150211360,2070,2085,7118,10,490
31767632,465,436,16015,17,423
2199607001,64,183,489,1,11
2849130956,249,623,6055,6,592
2751581136,445,388,8108,1,2184
60124580,53,146,529,0,68
862589226,26,61,122,1,27
15007651,84,152,532,4,56
17992474,481,0,21447,15,0
71427786,65,83,2743,0,12
362875323,953,1163,7284,9,10079
636575668,924,1470,1794,11,427
2294270201,2154,2135,14002,14,7789
474848747,484,355,10279,16,61385
162224386,1736,1987,2209,21,1466
66769109,1913,1973,1215,13,969
354892417,1129,1030,7424,11,12491
2617471734,280,581,2132,12,1818
171934718,681,933,18924,16,239
21192706,450,603,5265,12,1041
242031540,1464,2137,14326,11,3020
20056484,908,471,13617,37,281
262375023,959,1994,23216,27,2332
103914790,454,434,60675,31,17558
597439182,1419,366,3247,12,314
1261314722,1663,1368,8526,5,138
2405943009,1781,1435,1817,0,485
261866897,2883,1947,10282,29,35
464211097,421,236,326,4,7
17045324,840,411,22808,50,124
4918623922,67,130,8,1,2
19341896,284,717,2525,7,52
108963831,1239,1979,960,39,55
4878951796,34,103,14,1,30
270922946,112,163,4744,0,689
885445088,93,294,875,0,193
150253391,651,439,9810,15,122
900106789,834,756,23159,0,53
31490213,286,575,8750,7,5840
423812749,1627,1601,14517,27,4688
16874622,930,1198,4440,20,2952
315706834,870,1306,18453,34,5093
180104098,1712,2087,3594,20,962
42592809,719,663,19365,18,18297
151959383,1664,1909,2507,11,2214
1714014073,2334,1133,6253,11,618
2553001412,120,2250,8627,17,10404
384665089,535,774,9246,12,45
43981209,823,1964,556,7,435
126876211,479,250,3221,23,6
900628782,309,205,11767,12,7996
215840115,1006,1370,2208,4,1
185201788,1247,1493,15227,24,736
85409867,711,1574,3024,29,384
20845611,332,822,4660,18,349
46031398,324,952,1124,8,862
21630961,176,443,8947,7,200
3409854796,33,43,101,0,47
3218674516,48,46,231,3,19
237858891,1695,1997,9360,33,4256
175180685,1455,1523,19480,34,1580
22208333,586,1579,13173,11,31
621317382,228,720,1573,4,17
568148049,1176,897,10527,22,5599
484454561,609,510,15938,4,5034
19421054,915,1718,2692,37,36
295840177,664,364,28364,13,15266
18028147,158,226,1673,3,513
562304695,569,269,1924,15,5
466730256,1496,2135,7446,14,547
311483452,1380,1868,3441,11,543
93688885,1210,1985,1009,18,278
73145516,1728,417,1208,9,30
107668878,691,659,4731,24,269
42847741,61,98,6795,0,155
30478791,777,500,12574,27,54
2203285111,163,261,771,2,431
407596817,68,63,3765,0,67
114735453,282,323,2643,4,53
21375004,176,1010,18931,5,122
176477460,1581,1594,14571,20,4142
105753205,925,550,33511,1,17
358661935,414,910,145,11,6
289193850,439,1518,3398,17,4738
19541364,259,2271,1264,2,814
50512739,144,332,45023,3,1382
3234655161,76,133,885,0,1091
101571170,73,179,703,15,142
34961697,199,126,27375,11,20
244132858,105,259,7920,1,827
252303194,433,608,2027,13,5
4807768481,46,444,30,0,0
165815227,1544,2260,6626,4,1458
38196406,580,646,1734,13,0
397966986,858,247,3555,9,5435
425366202,1559,1525,13070,14,4895
115140242,75,455,412,0,14
1852250826,279,730,417,4,3
163067152,479,485,234,10,0
184993628,404,1189,144,6,1
1654910155,785,1528,220,9,5
209733051,790,735,7209,0,106
188052451,1613,1443,12917,37,1715
215407221,534,232,6952,3,2143
135044871,2016,1661,45831,112,303
20305343,437,997,6580,30,1614
149842414,1402,1996,54162,4,0
436678500,2685,2419,3349,9,82
21351461,644,380,37966,11,1089
92901252,731,1520,57625,33,3753
27951789,512,484,25930,30,2456
519368796,341,0,1281,12,1
634865843,420,460,308,4,51
1904407604,107,275,404,0,1
914759090,123,122,540,4,563
205203754,538,965,20018,5,112
20298895,1022,1751,1795,24,33
48307846,895,877,8347,18,83
553068662,506,685,8188,25,632
309244067,794,1838,1095,7,1590
548026793,1095,1439,9090,14,19419
287508467,250,479,5399,10,2852
44321776,488,1665,62865,12,3821
101788964,445,50,1347,33,14
2760504006,97,226,671,2,582
384471330,539,427,6686,2,2306
212916614,4950,3868,77479,97,88393
358928523,1200,486,73501,19,16925
240614996,1222,1607,6989,56,256
336298319,376,1569,8874,3,13250
310938018,770,704,968,17,39
950427415,239,308,4457,11,2206
331404288,249,250,62069,39,1171
189816864,656,313,25447,16,390
21089871,1250,2098,10250,11,1193
395833356,479,295,714,12,2
1311294198,666,764,942,9,3
162996109,46,218,264,1,8
11117602,627,671,5185,36,3
15445126,917,2109,14825,31,3045
14773458,343,736,3202,35,437
46568625,561,2209,27009,14,11579
2829130869,1803,2337,929,6,239
345720638,613,2304,23840,48,11826
1150183970,664,1295,21753,21,31960
18931365,364,428,80523,29,24510
32592686,90,189,427,7,15
2729329186,1222,1251,8953,17,8906
304595797,889,1173,4630,16,638
492525020,1746,1961,9522,37,4114
37366059,920,821,8394,27,5295
22427170,327,1148,5803,17,76
14936192,320,562,1558,20,305
2805343940,1619,1585,963,7,2156
186789191,1390,1959,6009,12,299
140050583,1006,459,2467,29,118
286324885,1199,786,12916,1,5807
254300638,537,672,12519,13,8039
408047977,1138,652,92844,2,10926
3372571109,1453,1416,2673,1,373
252515967,304,234,318,5,57
42844085,339,544,1127,1,52
276579222,1004,1704,863,9,292
85374323,1558,2006,640,30,58
63112907,1144,1518,18510,22,14
2466693769,1704,2139,619,8,291
243570269,613,570,1602,14,970
301046977,791,1244,3363,32,3119
21992012,290,489,13591,15,16226
8387262,231,1600,1042,7,1106
814644398,54,227,57,0,0
183503651,235,598,9890,15,2622
64235242,206,444,5583,14,1916
188503385,6811,6606,7159,129,3310
20513086,389,1889,925,14,261
194268144,528,166,247,5,586
255895328,531,242,9283,17,992
223851998,515,865,10616,17,2606
21862660,566,920,17500,18,1902
1365459090,1727,1763,3683,8,11061
369834241,604,334,2507,14,11531
348785583,187,499,42,4,0
83976668,137,154,2497,8,2
34208331,25,41,1767,1,25
2410829227,155,172,78,2,56
4053221715,47,57,167,0,6
41607875,507,332,186,9,20
788868080,2099,1641,2318,17,992
2467707816,929,867,129,10,0
2229936440,77,140,32,0,568
189553552,611,525,450,6,7
17391766,174,309,6934,8,3338
216856505,957,1338,9134,18,749
154427807,1262,2438,906,9,13
36651486,279,733,9145,14,55
807766333,256,377,788,27,2134
167131706,1155,667,483,15,347
585033450,1506,1998,10021,26,303
470173958,1208,1411,13128,17,7126
276072498,1191,1151,7093,2,421
843772591,677,582,11326,14,6852
18153470,621,2228,4237,16,12195
21180515,473,937,6088,22,216
49663056,634,463,28923,32,53401
1928001506,3144,665,18674,3,690
35047896,543,698,7565,17,19748
268071106,29,50,522,0,18
465853642,1667,134,5763,1,76
2195599835,57,150,239,0,1327
357920320,488,331,7564,4,33
117078471,746,532,9831,14,2847
2361352835,763,707,7925,8,16036
65259075,232,654,4941,5,224
